Date,Time,SKU,AuctionCode,Title,PDP Price,Missed Price,Parity,Overcharged,OnAir Img,Missed Img,ProductUrl,Is404,Buy,Login,In Missed,Delay(min),Source
2026-08-17,06:01:05,8532197,0019825124,"GP - AAA Ethiopian Opal, Natural Chrome Diopside & Blue Sapphire Ring in 18K Vermeil Yellow Gold Plated Sterling Silver 3.46 Ct.",,129.99,,,N,Y,/products/gp-aaa-ethiopian-opal-natural-chrome-diopside-blue-sapphire-ring-in-18k-vermeil-yellow-gold-plated-sterling-silver-3-46-ct,N,N,N,Y,,gha
2026-08-17,06:01:05,8532198,0019825125,"GP - AAA Ethiopian Opal, Natural Chrome Diopside & Blue Sapphire Ring in 18K Vermeil Yellow Gold Plated Sterling Silver 3.46 Ct.",,129.99,,,N,Y,/products/gp-aaa-ethiopian-opal-natural-chrome-diopside-blue-sapphire-ring-in-18k-vermeil-yellow-gold-plated-sterling-silver-3-46-ct,N,N,N,Y,,gha
2026-08-17,06:01:05,8532199,0019825126,"GP - AAA Ethiopian Opal, Natural Chrome Diopside & Blue Sapphire Ring in 18K Vermeil Yellow Gold Plated Sterling Silver 3.46 Ct.",,129.99,,,N,Y,/products/gp-aaa-ethiopian-opal-natural-chrome-diopside-blue-sapphire-ring-in-18k-vermeil-yellow-gold-plated-sterling-silver-3-46-ct,N,N,N,Y,,gha
2026-08-17,06:01:05,8532182,0019825119,"GP - AAA Ethiopian Opal, Natural Chrome Diopside & Blue Sapphire Ring in 18K Vermeil Yellow Gold Plated Sterling Silver 3.46 Ct.",,129.99,,,N,Y,/products/gp-aaa-ethiopian-opal-natural-chrome-diopside-blue-sapphire-ring-in-18k-vermeil-yellow-gold-plated-sterling-silver-3-46-ct,N,N,N,Y,,gha
2026-08-17,06:01:05,8532183,0019825120,"GP - AAA Ethiopian Opal, Natural Chrome Diopside & Blue Sapphire Ring in 18K Vermeil Yellow Gold Plated Sterling Silver 3.46 Ct.",,129.99,,,N,Y,/products/gp-aaa-ethiopian-opal-natural-chrome-diopside-blue-sapphire-ring-in-18k-vermeil-yellow-gold-plated-sterling-silver-3-46-ct,N,N,N,Y,,gha
2026-08-17,05:18:23,4443184,0019825102,D'Joy Nebula Quartz Doublet Pendant with Chain (Size 20) in Yellow Gold Plated Sterling Silver 3.51 Ct.,24.99,24.99,MATCH,,Y,Y,/products/djoy-nebula-quartz-doublet-pendant-with-chain-size-20-in-yellow-gold-plated-sterling-silver-3-51-ct,N,Y,N,Y,10,gha
2026-08-17,05:11:18,8196377,0019825095,Natural Unheated Ruby & White Zircon Solitaire Lever Back Earring in 18K Vermeil Yellow Gold Plated Sterling Silver 1.08 Ct.,139.99,139.99,MATCH,,Y,Y,/products/natural-unheated-ruby-white-zircon-solitaire-lever-back-earring-in-18k-vermeil-yellow-gold-plated-sterling-silver-1-08-ct,N,Y,N,Y,9,gha
2026-08-17,05:15:41,4460681,0019825100,EverTrue Natural Zambian Amethyst Floral Cluster Pendant with Chain With Magnetic Clasp (Size 20) 3.00 Ct.,5.99,9.99,MISMATCH,Y,Y,Y,/products/evertrue-floral-cluster-pendant-with-chain-with-magnetic-clasp,N,Y,N,Y,,gha
2026-08-17,05:05:29,4339075,0019825157,"Nebula Quartz Cosmic Spark Pendant with Chain (Size 20) in Rhodium Overlay Sterling Silver 50.80 Ct, Silver Wt. 6.85 Gms.",,69.99,,,N,N,,N,Y,N,Y,10,gha
2026-08-17,05:14:22,8528110,0019825096,Orissa Rose Garnet & Multi Gemstones Earring with Lever Back 3.80 Ct.,9.99,19.99,MISMATCH,Y,Y,N,,N,Y,N,Y,1,gha
2026-08-17,04:53:17,8426257,0019824985,LIVMORE Decorative Crystal Flower Tabletop with Gold Metal Base - Purple & Gold,6.99,6.99,MATCH,,Y,Y,/products/livmore-decorative-crystal,N,Y,N,Y,10,gha
2026-08-17,05:03:18,8426255,0019824986,LIVMORE Decorative Crystal Flower Tabletop with Gold Metal Base - White & Gold,,6.99,,,N,Y,/products/livmore-decorative-crystal,N,N,N,Y,,gha
2026-08-17,05:03:18,8426256,0019824987,LIVMORE Decorative Crystal Flower Tabletop with Gold Metal Base - Gold,,6.99,,,N,Y,/products/livmore-decorative-crystal,N,N,N,Y,,gha
2026-08-17,04:34:22,8504929,0019824938,LIVMORE Orthopaedic Memory Foam Lumbar Support Cushion with Four-Season Cover (Size 40x11cm) - Red,9.99,9.99,MATCH,,Y,Y,/products/livmore-memory-foam-solid-pillow-1958504916,N,Y,N,Y,10,gha
2026-08-17,04:43:17,8369593,0019825001,LIVMORE Set of 3 Handmade Beaded Resin Horses (5 to 8cm) - Navy & Gold,4.99,4.99,MATCH,,Y,Y,/products/livmore-set-of-3-beaded-resin-elephant,N,Y,N,Y,,gha
2026-08-17,04:24:22,8380411,0019824937,Solar Frog Garden Stake Light (111cm) 6-8 Hour,9.99,9.99,MATCH,,Y,Y,/products/outdoor-lighting-2048380411,N,Y,N,Y,10,gha
2026-08-17,04:27:18,8429484,0019824941,Handmade Iron Fairy Wind Chime (51 cm) - Golden,9.99,9.99,MATCH,,Y,Y,/products/handmade-iron-fairy-wind-chime-51-cm-golden,N,Y,N,Y,9,gha
2026-08-17,04:19:18,7718062,0019824939,Snow-Flocked Artificial Christmas Tree,49.99,19.99,MISMATCH,,Y,Y,/products/snow-flocked-artificial-christmas-tree,N,Y,N,Y,10,gha
2026-08-17,04:14:23,8528706,0019824933,Stripe Microfibre Beach Towel (90 x 180cm) - Multicolour,5.99,5.99,MATCH,,Y,Y,/products/stripe-microfibre-beach-towel-7058528705,N,Y,N,Y,9,gha
2026-08-17,04:07:19,8431193,0019824906,Set of 2 Tropical Print Insulated Tote Bags - Multicolour,,12.99,,,N,Y,/products/crossbody-bag-1458431193,N,N,N,Y,,gha
2026-08-17,04:01:05,7611466,0019824913,Artificial Flower (Size 17x17x28 cm) - Grey,6.99,6.99,MATCH,,Y,Y,/products/artificial-flower-size-17x17x28-cm-grey,N,Y,N,Y,10,gha
2026-08-17,03:40:38,8500990,0019824923,2-in-1 Dog Pattern Eye Mask & Neck Pillow Duo - White,6.99,6.99,MATCH,,Y,Y,/products/patterned-pillow-1458500957,N,Y,N,Y,9,gha
2026-08-17,03:47:18,8482834,0019824907,Moissanite Pen - Golden Colour with Black Ink.,19.99,14.99,MISMATCH,,Y,Y,/products/white-colour-moissanite-pen-in-silver-tone,N,Y,N,Y,9,gha
2026-08-17,03:47:18,8447809,0019824922,Mens ProHike Quilted Baseball Cap (One Size) - Grey,,4.99,,,N,Y,/products/tjc-special-hat-cap-and-earmuff-2028447807,N,N,N,Y,,gha
2026-08-17,03:46:24,8504960,0019824926,Assots 'Poppy' Handcrafted Genuine Leather Coin Pouch - Black,4.99,6.99,MISMATCH,Y,Y,Y,/products/tjc-special-genuine-leather-coin-pouch,N,Y,N,Y,10,gha
2026-08-17,03:45:35,8227686,0019824921,Designer Inspired - Set of 2 Sparkling Dog & Smiling Face Keychain-Bag Charm - Blue,,4.99,,,N,Y,/products/keychain-1318227678,N,N,N,Y,,gha
2026-08-17,03:42:21,8520382,0019824924,Kenneth Cole - Gold Oversized Sunglasses - Gradient Blue Lenses,15.99,15.99,MATCH,,Y,Y,/products/kenneth-cole-reaction-shiny-gunmetal-sunglasses-1168520477,N,Y,N,Y,,gha
2026-08-17,03:31:18,8447822,0019824919,Heat Machine Thermal Striped Rim Winter Beanie Hat & Glove Set (Size 60-61cm) - Dark Black,5.99,5.99,MATCH,,Y,Y,/products/heat-machine-thermal-striped-rim-winter-beanie-hat-and-glove-set,N,Y,N,Y,9,gha
2026-08-17,03:27:18,7857618,0019824909,"Set of 3 Gemstone Palm Stone, Beaded Bracelet, Pen with Gemstone Sphere on Top",9.99,9.99,MATCH,,Y,Y,/products/set-of-3-gemstone-palm-stone-beaded-bracelet-pen-with-gemstone-sphere-on-top,N,Y,N,Y,11,gha
2026-08-17,03:32:23,8532487,0019824920,Salvatore Ferragamo Geometric Butterfly Frames Sunglasses - Rose Gold,1000.99,87.99,MISMATCH,,Y,Y,/products/salvatore-ferragamo-geometric-butterfly-frames-sunglasses-rose-gold,N,Y,N,Y,10,gha
2026-08-17,03:23:19,7842644,0019824897,Set of 2 Crystal Pattern Hat & Gloves,4.99,5.99,MISMATCH,Y,Y,Y,/products/set-of-2-crystal-pattern-hat-gloves,N,Y,N,Y,9,gha
2026-08-17,03:08:23,7671811,0019821968,WORLDWIDE LAUNCH - OHMG! Candle 200G (60 hours Burn Time),19.99,19.99,MATCH,,Y,Y,/products/worldwide-launch-ohmg-candle-200g-60-hours-burn-time,N,Y,N,Y,11,gha
2026-08-17,03:18:23,7846715,0019824892,Lightweight and Cozy Faux Fur Bucket Hat (58cm) - Light Brown,3.99,4.99,MISMATCH,Y,Y,Y,/products/lightweight-and-cozy-hat,N,Y,N,Y,,gha
2026-08-17,03:04:23,2671524,0019821964,Douvalls- Argan Oil Moisturiser - 50ml,12.99,12.99,MATCH,,Y,Y,/products/douvalls-argan-oil-moisturiser-50ml,N,Y,N,Y,10,gha
2026-08-17,01:59:19,8262657,0019824978,Maison de l'Avenir Eternal Oud Eau de Parfum Unisex - 100ml,19.99,29.99,MISMATCH,Y,Y,Y,/products/maison-de-lavenir-opulent-odyessy-eau-de-parfum-unisex-100ml,N,Y,N,Y,,gha
2026-08-17,01:32:23,7673273,0019824976,Genuine Leather Snakeskin Crossbody Bag - Pink,29.99,29.99,MATCH,,Y,Y,/products/genuine-leather-snakeskin-crossbody-bag-pink,N,Y,N,Y,,gha
2026-08-17,01:17:19,3652071,0019824440,RHAPSODY 950 Platinum IGI Certified Diamond (VS-E-F) Band Ring,699.99,699.99,MATCH,,Y,Y,/products/rhapsody-950-platinum-igi-certified-diamond-vs-e-f-band-ring?variant=53173608907018,N,Y,N,Y,4,gha
2026-08-17,01:16:21,8576277,0019825010,WILLIAM HUNT Seiko VD53 Japan Quartz 5ATM WR Black Dial & Black Case Mens Watch with Black Stainless Steel Strap,69.99,69.99,MATCH,,Y,Y,/products/william-hunt-seiko-vd53-japan-quartz-5atm-wr-black-dial-black-case-mens-watch-with-black-stainless-steel-strap-8576277,N,Y,N,Y,9,gha
2026-08-17,00:58:21,7786465,0019825024,Maestro Collection - 9K Yellow Gold Infinity Necklace (Size 24) with Lobster Clasp,399.99,399.99,MATCH,,Y,Y,/products/maestro-collection-9k-yellow-gold-infinity-necklace-size-24-with-lobster-clasp,N,Y,N,Y,10,gha
2026-08-17,00:36:21,8156060,0019825018,9K Yellow Gold Butterfly Bangle (Size 7.5) Gold Wt. 3.93 Gms,299.99,349.99,MISMATCH,Y,Y,Y,/products/9k-yellow-gold-butterfly-bangle-size-7-5-gold-wt-3-93-gms,N,Y,N,Y,10,gha
2026-08-17,00:34:23,8698755,0019825027,Designer Inspired- 9K Yellow Gold Heart Charm Paperclip Necklace (Size - 16.0),189.99,199.99,MISMATCH,Y,Y,Y,,N,Y,N,Y,,gha
2026-08-17,00:29:17,8341495,0019825017,"Close Out Deal- 9K Yellow Gold Cable Bracelet (Size 7.5) with Lobster Clasp, Gold Wt. 6.75 Gms.",699.99,699.99,MATCH,,Y,Y,/products/close-out-deal-9k-yellow-gold-cable-bracelet-size-7-5-with-lobster-clasp-gold-wt-6-75-gms,N,Y,N,Y,68,gha
2026-08-16,17:47:19,4469504,0019820936,D'Joy - Moissanite Halo Pendant with Chain (Size 20) in Rhodium Overlay Sterling Silver 2.71 Ct.,59.99,59.99,MATCH,,Y,Y,/products/djoy-moissanite-halo-pendant-with-chain-size-20-in-rhodium-overlay-sterling-silver-2-71-ct,N,Y,N,Y,401,gha
2026-08-17,00:14:21,8596988,0019825026,"Maestro Collection- 9K Yellow Gold Graduated Fancy Necklace (Size - 20), Gold Wt. 7.50 Gms",699.99,1299.99,MISMATCH,Y,Y,N,,N,Y,N,Y,1,gha
2026-08-16,23:47:18,8746491,0019825897,9K Yellow Gold Byzantine Chain Bracelet (Size - 7.5) With Lobster Clasp,699.99,699.99,MATCH,,Y,Y,/products/9k-yellow-gold-byzantine-chain-bracelet-size-7-5-with-lobster-clasp-8746491,N,Y,N,Y,9,gha
2026-08-16,23:56:22,8746487,0019825909,9K Yellow Gold Diamond Cut Basket Weave & Ball Bracelet (Size - 7.5) with Lobster Clasp,,699.99,,,N,Y,/products/9k-yellow-gold-byzantine-chain-bracelet-size-7-5-with-lobster-clasp-8746491,N,N,N,Y,,gha
2026-08-16,23:56:22,8746490,0019825908,9K Yellow Gold Textured Oval Belcher Bracelet (Size - 7.5) With Lobster Clasp,,699.99,,,N,Y,/products/9k-yellow-gold-byzantine-chain-bracelet-size-7-5-with-lobster-clasp-8746491,N,N,N,Y,,gha
2026-08-16,23:28:23,8611117,0019825187,9K Yellow Gold GRA Certified (D-VVS1) Moissanite Cushion Old Mine Cut with vintage Faceting Solitaire Ring 3.07 Ct.,349.99,389.99,MISMATCH,Y,Y,Y,/products/9k-yellow-gold-gra-certified-d-vvs1-moissanite-cushion-old-mine-cut-with-vintage-faceting-solitaire-ring-3-07-ct-m8611116,N,Y,N,Y,,gha
2026-08-16,23:15:36,4468756,0019820575,TJC EXLCLUSIVE - Set of 2 - D'Joy Moissanite Solitaire Stud Push Post Earring & Bracelet (Size - ...,119.99,169.99,MISMATCH,Y,Y,Y,/products/set-of-2-djoy-moissanite-solitaire-stud-push-post-earring-bracelet?variant=53106316247306,N,Y,N,Y,,gha
2026-08-16,23:14:21,7856987,0019825158,Diamond Jewellery Box,19.99,19.99,MATCH,,Y,Y,/products/diamond-jewellery-box,N,Y,N,Y,10,gha
2026-08-16,23:05:30,8552992,0019825164,Pick of the Show Yellow Gold Plated Sterling Silver Curb Chain (Size - 18) with Lobster Clasp,39.99,39.99,MATCH,,N,N,/products/yellow-gold-plated-sterling-silver-curb-chain-size-18-with-lobster-clasp,N,Y,N,Y,9,gha
2026-08-16,23:14:21,8552990,0019825165,Yellow Gold Plated Sterling Silver Curb Chain (Size - 22) with Lobster Clasp,,39.99,,,N,N,/products/yellow-gold-plated-sterling-silver-curb-chain-size-18-with-lobster-clasp,N,N,N,Y,,gha
2026-08-16,23:14:21,8552919,0019825166,Sterling Silver Pave Curb Chain (Size - 20) with Lobster Clasp,,39.99,,,N,N,/products/yellow-gold-plated-sterling-silver-curb-chain-size-18-with-lobster-clasp,N,N,N,Y,,gha
2026-08-16,23:14:21,8552935,0019825167,Sterling Silver Pave Curb Chain (Size - 22) with Lobster Clasp,,39.99,,,N,N,/products/yellow-gold-plated-sterling-silver-curb-chain-size-18-with-lobster-clasp,N,N,N,Y,,gha
2026-08-16,22:37:19,8611169,0019825176,Natural Olmec Jade Dragon Carved Ring (Size - N) 22.00 Ct.,300.99,19.99,MISMATCH,,Y,Y,/products/natural-jade-dragon-carved-ring-size-n-22-00-ct-m8611170,N,Y,N,Y,11,gha
2026-08-16,22:36:24,4419210,0019825134,"Set of 16 - 6 Necklaces (Size - 30-24-20), 6 Bracelets (Size - 7 with Extender), 2 Push Back Earrings with Clasp, Storage Box & Magnetic Chain Extender",19.99,19.99,MATCH,,Y,Y,/products/evertrue-set-of-16-6-necklaces-size-30-24-20-6-bracelets-size-7-with-extender-2-push-back-earrings-with-clasp-storage-box-magnetic-chain-extender,N,Y,N,Y,10,gha
2026-08-16,22:08:23,4443170,0019825116,D'Joy Nebula Quartz Doublet & White Zircon Pendant with Chain (Size 20) in Yellow Gold Plated Sterling Silver 2.45 Ct.,19.99,19.99,MATCH,,Y,Y,/products/djoy-nebula-quartz-doublet-white-zircon-pendant-with-chain-size-20-in-yellow-gold-plated-sterling-silver-2-45-ct,N,Y,N,Y,9,gha
2026-08-16,22:15:36,8335690,0019825129,Close Out Deal - Sterling Silver Romy Chain with Spring Ring Clasp,9.99,9.99,MATCH,,Y,Y,/products/close-out-deal-sterling-silver-romy-chain-with-spring-ring-clasp,N,Y,N,Y,,gha
2026-08-16,22:14:21,8458673,0019825127,Red Garnet Infinity Link Bracelet (Size - 7.5) with GB Lock Box in Yellow Gold Tone 6.25 Ct.,14.99,14.99,MATCH,,Y,Y,/products/royal-bali-collection-evertrue-bracelet-with-gb-lock-box-7058458673,N,Y,N,Y,10,gha
2026-08-16,22:11:20,4455141,0019825133,AAA African Amethyst Solitaire Pendant in Yellow Gold Plated Sterling Silver with Chain (Size 20) 1.17 Ct.,9.99,12.99,MISMATCH,Y,Y,Y,/products/african-amethyst-pendant-with-chain,N,Y,N,Y,,gha
2026-08-16,22:09:19,8576749,0019825113,D'Joy - AAA Zambian Amethyst Solitaire Stud Earring with Push Post in Platinum Overlay Sterling Silver 2.00 Ct.,29.99,19.99,MISMATCH,,Y,Y,/products/djoy-aaa-zambian-amethyst-earring-with-push-post-1358576749,N,Y,N,Y,11,gha
2026-08-16,22:06:21,4453827,0019825117,D'Joy Sleeping Beauty Turquoise Cross Pendant with Chain (Size 20) in Yellow Gold Plated & Platinum Overlay Sterling Silver,19.99,39.99,MISMATCH,Y,Y,Y,/products/djoy-sleeping-beauty-turquoise-cross-pendant-with-chain-size-20-in-yellow-gold-plated-platinum-overlay-sterling-silver,N,Y,N,Y,9,gha
2026-08-16,22:05:29,8540649,0019825114,D'Joy - Peacock Triplet Quartz & African Amethyst Dangling Earring with Push Post in Platinum Overlay Sterling Silver 3.61 Ct.,19.99,,,,Y,N,,N,Y,N,N,,gha
2026-08-16,21:04:21,8264959,0019824278,"Luxoro 14K Yellow Gold AAA Ethiopian Opal Saddle Ring 3.68 Ct, Gold Wt. 4.2 Gms",499.99,599.99,MISMATCH,Y,Y,Y,/products/luxoro-14k-yellow-gold-aaa-ethiopian-opal-saddle-ring-3-68-ct-gold-wt-4-2-gms,N,Y,N,Y,9,gha
2026-08-16,20:50:37,7688720,0019824258,"One Time Deal - 950 Platinum SGL Certified (I1-I2-GH) Diamond Trilogy Ring 0.50 Ct, Platinum Wt. 3.78 Gms.",599.99,599.99,MATCH,,Y,Y,/products/one-time-deal-950-platinum-sgl-certified-i1-i2-gh-diamond-trilogy-ring-0-50-ct-platinum-wt-3-78-gms,N,Y,N,Y,9,gha
2026-08-16,20:59:44,7688722,0019824260,"One Time Deal - 950 Platinum SGL Certified (I1-I2-GH) Diamond Trilogy Ring 0.50 Ct, Platinum Wt. 3.78 Gms.",,599.99,,,N,Y,/products/one-time-deal-950-platinum-sgl-certified-i1-i2-gh-diamond-trilogy-ring-0-50-ct-platinum-wt-3-78-gms,N,N,N,Y,,gha
2026-08-16,20:59:44,7688723,0019824261,"One Time Deal - 950 Platinum SGL Certified (I1-I2-GH) Diamond Trilogy Ring 0.50 Ct, Platinum Wt. 3.78 Gms.",,599.99,,,N,Y,/products/one-time-deal-950-platinum-sgl-certified-i1-i2-gh-diamond-trilogy-ring-0-50-ct-platinum-wt-3-78-gms,N,N,N,Y,,gha
2026-08-16,20:59:44,7688721,0019824259,"One Time Deal - 950 Platinum SGL Certified (I1-I2-GH) Diamond Trilogy Ring 0.50 Ct, Platinum Wt. 3.78 Gms.",,599.99,,,N,Y,/products/one-time-deal-950-platinum-sgl-certified-i1-i2-gh-diamond-trilogy-ring-0-50-ct-platinum-wt-3-78-gms,N,N,N,Y,,gha
2026-08-16,20:56:21,8227064,0019824274,Luxuriant 14K Yellow Gold AAA Colombian Emerald & Lab Grown Diamond (VS-EF) Ring 1.00 Ct.,599.99,599.99,MATCH,,Y,Y,/products/luxuriant-14k-yellow-gold-aaa-colombian-emerald-lab-grown-diamond-vs-ef-ring-1-00-ct,N,Y,N,Y,11,gha
2026-08-16,20:55:30,8251417,0019824255,"950 Platinum AAA Ethiopian Opal, Natural Emerald & SI-G-H Lab Grown Diamond Halo Ring 6.50 Ct, Platinum Wt. 6.82 Gms",,799.99,,,N,Y,/products/950-platinum-aaa-ethiopian-opal-natural-emerald-si-g-h-lab-grown-diamond-halo-ring-6-50-ct-platinum-wt-6-82-gms,N,N,N,Y,,gha
2026-08-16,20:54:22,8170769,0019824271,Yellow Gold SGL Certified Diamond Ring,599.99,599.99,MATCH,,Y,Y,/products/yellow-gold-sgl-certified-diamond-ring,N,Y,N,Y,10,gha
2026-08-16,20:52:22,8527235,0019824262,14K Yellow Gold AAA Tanzanite & Natural White Diamond Solitaire Ring 2.00 Ct,699.99,699.99,MATCH,,Y,Y,/products/14k-yellow-gold-premium-tanzanite-natural-white-diamond-solitaire-ring-2-00-ct,N,Y,N,Y,10,gha
2026-08-16,20:41:18,8291107,0019824241,9K Yellow Gold AAA Premium Gemfields Emerald & Natural White Diamond Ring 1.89 Ct.,499.99,499.99,MATCH,,Y,Y,,N,Y,N,Y,9,gha
2026-08-16,20:50:37,8291106,0019824243,9K Yellow Gold AAA Premium Gemfields Emerald & Natural White Diamond Ring 1.89 Ct.,,499.99,,,N,Y,,N,N,N,Y,,gha
2026-08-16,20:50:37,8291105,0019824242,9K Yellow Gold AAA Premium Gemfields Emerald & Natural White Diamond Ring 1.89 Ct.,,499.99,,,N,Y,,N,N,N,Y,,gha
2026-08-16,20:35:30,8170932,0019824170,TONY DINIZ PRIVATE COLLECTION - 950 Platinum SGL Certified Natural Champagne Diamond Solitaire Ring 2.00 Ct.,1399.99,1399.99,MATCH,,Y,Y,/products/tony-diniz-private-collection-950-platinum-sgl-certified-natural-champagne-diamond-solitaire-ring-2-00-ct,N,Y,N,Y,10,gha
2026-08-16,20:45:39,8170929,0019824171,TONY DINIZ PRIVATE COLLECTION - 950 Platinum SGL Certified Natural Champagne Diamond Solitaire Ring 2.00 Ct.,,1399.99,,,N,Y,/products/tony-diniz-private-collection-950-platinum-sgl-certified-natural-champagne-diamond-solitaire-ring-2-00-ct,N,N,N,Y,,gha
2026-08-16,20:45:39,8170930,0019824172,TONY DINIZ PRIVATE COLLECTION - 950 Platinum SGL Certified Natural Champagne Diamond Solitaire Ring 2.00 Ct.,,1399.99,,,N,Y,/products/tony-diniz-private-collection-950-platinum-sgl-certified-natural-champagne-diamond-solitaire-ring-2-00-ct,N,N,N,Y,,gha
2026-08-16,20:45:39,8170931,0019824173,TONY DINIZ PRIVATE COLLECTION - 950 Platinum SGL Certified Natural Champagne Diamond Solitaire Ring 2.00 Ct.,,1399.99,,,N,Y,/products/tony-diniz-private-collection-950-platinum-sgl-certified-natural-champagne-diamond-solitaire-ring-2-00-ct,N,N,N,Y,,gha
2026-08-16,20:45:39,8170933,0019824174,TONY DINIZ PRIVATE COLLECTION - 950 Platinum SGL Certified Natural Champagne Diamond Solitaire Ring 2.00 Ct.,,1399.99,,,N,Y,/products/tony-diniz-private-collection-950-platinum-sgl-certified-natural-champagne-diamond-solitaire-ring-2-00-ct,N,N,N,Y,,gha
2026-08-16,20:45:39,8170934,0019824175,TONY DINIZ PRIVATE COLLECTION - 950 Platinum SGL Certified Natural Champagne Diamond Solitaire Ring 2.00 Ct.,,1399.99,,,N,Y,/products/tony-diniz-private-collection-950-platinum-sgl-certified-natural-champagne-diamond-solitaire-ring-2-00-ct,N,N,N,Y,,gha
2026-08-16,20:42:21,7194725,0019825913,9K White Gold Fine Quality Moissanite Cluster Ring 1.92 Ct,,299.99,,,N,Y,/products/9k-gold-1-98-ct-moissanite-cluster-boat-ring,N,N,N,Y,,gha
2026-08-16,20:42:21,7194728,0019825915,9K White Gold Fine Quality Moissanite Cluster Ring 1.92 Ct,,299.99,,,N,Y,/products/9k-gold-1-98-ct-moissanite-cluster-boat-ring,N,N,N,Y,,gha
2026-08-16,20:42:21,7525214,0019825923,9K Yellow Gold Moissanite Boat Ring 1.97 Ct.,,299.99,,,N,Y,/products/9k-gold-1-98-ct-moissanite-cluster-boat-ring,N,N,N,Y,,gha
2026-08-16,20:42:21,7525215,0019825924,9K Yellow Gold Moissanite Boat Ring 1.97 Ct.,,299.99,,,N,Y,/products/9k-gold-1-98-ct-moissanite-cluster-boat-ring,N,N,N,Y,,gha
2026-08-16,20:38:22,7510673,0019824236,14K Yellow Gold SGL Certified Natural Yellow (Center Dia 0.40 Ct Solitaire) Diamond (I1-I2) Ring 1.00 Ct.,13795.99,999.99,MISMATCH,,Y,Y,/products/14k-yellow-gold-sgl-certified-natural-yellow-center-dia-0-40-ct-solitaire-diamond-i1-i2-ring-1-00-ct,N,Y,N,Y,9,gha
2026-08-16,20:29:18,8040469,0019821211,Luxuriant 9K White Gold White Diamond (SI-GH) Ring 0.51 Ct.,299.99,299.99,MATCH,,Y,Y,/products/luxuriant-9k-white-gold-white-diamond-si-gh-ring-0-51-ct,N,Y,N,Y,9,gha
2026-08-16,20:38:22,8040475,0019821212,Luxuriant 9K White Gold White Diamond (SI-GH) Ring 0.51 Ct.,,299.99,,,N,Y,/products/luxuriant-9k-white-gold-white-diamond-si-gh-ring-0-51-ct,N,N,N,Y,,gha
2026-08-16,20:37:18,7379167,0019824231,900 Platinum IGI Certified (SI-G-H) Diamond Cluster Ring 1.05 Ct.,899.99,999.99,MISMATCH,Y,Y,Y,/products/900-platinum-igi-certified-si-g-h-diamond-cluster-ring-1-05-ct,N,Y,N,Y,10,gha
2026-08-16,20:27:19,8291929,0019821210,Luxuriant 9K Yellow Gold IGI Certified Lab Grown Diamond (VS-EF) Solitaire Ring 2.05 Ct.,899.99,899.99,MATCH,,Y,Y,/products/luxuriant-9k-yellow-gold-igi-certified-lab-grown-diamond-vs-ef-solitaire-ring-2-05-ct,N,Y,N,Y,10,gha
2026-08-16,20:30:49,8499790,0019825940,9K Yellow Gold Tanzanite Solitaire Ring 1.91 Ct.,,399.99,,,N,Y,/products/9k-yellow-gold-tanzanite-solitaire-ring-2-00-ct,N,N,N,Y,,gha
2026-08-16,20:18:21,8503016,0019824782,Lab Grown Diamond SI-GH (0.75 Cts) & Black Jade Trilogy Band Ring in Rhodium Overlay Sterling Silver 10.00 Ct.,99.99,99.99,MATCH,,Y,Y,/products/lab-grown-diamond-si-gh-0-75-cts-black-jade-trilogy-band-ring-in-rhodium-overlay-sterling-silver-10-00-ct-m8503016,N,Y,N,Y,9,gha
2026-08-16,20:27:19,8503020,0019824786,Lab Grown Diamond SI-GH (0.75 Cts) & Black Jade Trilogy Band Ring in Rhodium Overlay Sterling Silver 10.00 Ct.,,99.99,,,N,Y,/products/lab-grown-diamond-si-gh-0-75-cts-black-jade-trilogy-band-ring-in-rhodium-overlay-sterling-silver-10-00-ct-m8503016,N,N,N,Y,,gha
2026-08-16,20:27:19,8503017,0019824783,Lab Grown Diamond SI-GH (0.75 Cts) & Black Jade Trilogy Band Ring in Rhodium Overlay Sterling Silver 10.00 Ct.,,99.99,,,N,Y,/products/lab-grown-diamond-si-gh-0-75-cts-black-jade-trilogy-band-ring-in-rhodium-overlay-sterling-silver-10-00-ct-m8503016,N,N,N,Y,,gha
2026-08-16,20:27:19,8503018,0019824784,Lab Grown Diamond SI-GH (0.75 Cts) & Black Jade Trilogy Band Ring in Rhodium Overlay Sterling Silver 10.00 Ct.,,99.99,,,N,Y,/products/lab-grown-diamond-si-gh-0-75-cts-black-jade-trilogy-band-ring-in-rhodium-overlay-sterling-silver-10-00-ct-m8503016,N,N,N,Y,,gha
2026-08-16,20:27:19,8503019,0019824785,Lab Grown Diamond SI-GH (0.75 Cts) & Black Jade Trilogy Band Ring in Rhodium Overlay Sterling Silver 10.00 Ct.,,99.99,,,N,Y,/products/lab-grown-diamond-si-gh-0-75-cts-black-jade-trilogy-band-ring-in-rhodium-overlay-sterling-silver-10-00-ct-m8503016,N,N,N,Y,,gha
2026-08-16,20:24:25,8287826,0019821204,9K Yellow Gold AAA African Ruby & Lab Grown Diamond (SI-GH) Trilogy Ring 17.18 Ct.,399.99,,,,Y,N,,N,Y,N,N,,gha
